ПУТЬ,УРОВЕНЬ,НАЗВАНИЕ ОБЪЕКТА,ОПИСАНИЕ ОБЪЕКТА,НАЗВАНИЕ ОПРЕДЕЛЕНИЯ,СЛОЙ,ОБЪЕМ ОБЪЕКТА,X,Y,Z,LENX,LENY,LENZ,MATERIAL,
"150x50","1","150x50","","-","3.5 Стена В","1189.6302651","228.346459","-269.685039","-70.671694","5.905512","1.968504","102.333592","Color C03",
"25x100","1","25x100","","-","2.2 Обрешетка сетки","325.4091154","177.165355","-59.890326","2.952756","0.984252","3.937008","83.976378","Color F02",
"150x50","1","150x50","","-","2.5 Лаги пола","2746.0684843","433.070866","-275.590551","5.905512","5.905512","1.968504","236.220472","Color C03",
"25x100","1","25x100","","-","2.2 Обрешетка сетки","325.4091154","216.535434","-59.890326","2.952756","0.984252","3.937008","83.976378","Color F02",
"150x50","1","150x50","","-","2.1 Обвязка","1281.4986257","-66.929134","-3.937008","0.0","5.905512","1.968504","110.23622","Color C03",
"150x50","1","150x50","","-","2.1 Обвязка","1281.4986257","-66.929134","-269.685039","0.0","5.905512","1.968504","110.23622","Color C03",
"150x50","1","150x50","","-","2.1 Обвязка","1304.3825428","-186.410292","-93.818898","0.0","5.905512","1.968504","112.204724","Color C03",
"150x50","1","150x50","","-","2.1 Обвязка","1044.879058","3.937008","136.041632","0.0","5.905512","1.968504","89.88189","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","2746.0684843","433.070866","-1.968504","5.905512","5.905512","1.968504","236.220472","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","1208.2701343","234.251969","-177.827646","5.905512","5.905512","1.968504","103.937008","Color C03",
"150x50","1","150x50","","-","2.1 Обвязка","1079.2049147","0.0","-211.830084","0.0","5.905512","1.968504","92.834646","Color C03",
"150x50","1","150x50","","-","2.1 Обвязка","999.1112502","5.905512","131.022759","0.0","5.905512","1.968504","85.944882","Color C03",
"150x50","1","150x50","","-","2.1 Обвязка","1281.4986257","-181.102362","-269.685039","0.0","5.905512","1.968504","110.23622","Color C03",
"150x50","1","150x50","","-","2.1 Обвязка","1304.3825428","-70.26856","-93.818898","0.0","5.905512","1.968504","112.204724","Color C03",
"150x50","1","150x50","","-","2.1 Обвязка","1304.3825428","-186.410292","-89.88189","0.0","5.905512","1.968504","112.204724","Color C03",
"150x50","1","150x50","","-","2.1 Обвязка","1304.3825428","-70.26856","-89.88189","0.0","5.905512","1.968504","112.204724","Color C03",
"150x50","1","150x50","","-","2.1 Обвязка","1281.4986257","-181.102362","-3.937008","0.0","5.905512","1.968504","110.23622","Color C03",
"150x50","1","150x50","","-","2.1 Обвязка","1021.99516","118.110234","145.201772","0.0","5.905512","1.968504","87.913386","Color C03",
"150x50","1","150x50","","-","2.1 Обвязка","1021.99516","120.078738","145.201772","0.0","5.905512","1.968504","87.913386","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","1949.7086257","234.251969","-389.678218","5.905512","5.905512","1.968504","167.716535","Color C03",
"150x50","1","150x50","","-","3.5 Стена В","2608.7650576","-181.10236","-269.685039","118.937007","5.905512","1.968504","224.409449","Color C03",
"150x50","1","150x50","","-","3.5 Стена В","1189.6302651","5.905514","-269.685039","-70.671695","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","3.5 Стена В","2608.76506","-190.94488","-269.685039","14.606298","5.905512","1.968504","224.409449","Color C03",
"25x100","1","25x100","","-","2.2 Обрешетка сетки","325.4091154","196.850395","-59.890326","2.952756","0.984252","3.937008","83.976378","Color F02",
"150x50","1","150x50","","-","3.6 Стена З","1189.6302651","5.905514","0.0","-70.671695","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","108.184544","-235.23622","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","83.578239","-186.023622","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","58.97194","-87.598425","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","3.1 Стена СЗ","1533.221567","236.220474","107.206074","14.606299","5.905512","1.968504","131.889764","Color C03",
"150x50","1","150x50","","-","3.2 Стена СВ","1189.6303937","236.220474","-259.84252","-73.857992","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","251.7229306","131.125503","-87.598425","5.905512","5.905512","1.968504","21.653542","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","58.97194","-38.385827","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","251.7229306","156.716055","-87.598425","5.905512","5.905512","1.968504","21.653542","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","58.97194","-136.811024","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","251.7229306","131.125508","-235.23622","5.905512","5.905512","1.968504","21.653542","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","108.184538","-136.811024","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","83.578239","-87.598425","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","251.7229306","156.716055","-186.023622","5.905512","5.905512","1.968504","21.653542","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","251.7229306","131.125503","-38.385827","5.905512","5.905512","1.968504","21.653542","Color C03",
"150x50","1","150x50","","-","3.6 Стена З","2608.7650576","-181.10236","0.0","118.937007","5.905512","1.968504","224.409449","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","251.7229306","156.716055","-38.385827","5.905512","5.905512","1.968504","21.653542","Color C03",
"150x50","1","150x50","","-","3.6 Стена З","2608.76506","-190.94488","0.0","14.606298","5.905512","1.968504","224.409449","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","83.578244","-235.23622","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","83.578239","-38.385827","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","83.578239","-136.811024","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","251.7229306","156.71606","-235.23622","5.905512","5.905512","1.968504","21.653542","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","108.184538","-38.385827","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","251.7229306","131.125503","-186.023622","5.905512","5.905512","1.968504","21.653542","Color C03",
"150x50","1","150x50","","-","3.2 Стена СВ","1670.524991","236.220474","-3.357891","14.606299","5.905512","1.968504","143.700787","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","251.7229306","156.716055","-136.811024","5.905512","5.905512","1.968504","21.653542","Color C03",
"150x50","1","150x50","","-","3.1 Стена СЗ","1189.6303937","236.220474","0.0","-73.857992","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.2 Стена СВ","1189.6303937","236.220474","-273.622047","-73.857992","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","58.97194","-186.023622","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","58.971945","-235.23622","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","251.7229306","131.125503","-136.811024","5.905512","5.905512","1.968504","21.653542","Color C03",
"150x50","1","150x50","","-","3.6 Стена З","1189.6302651","228.346459","0.0","-70.671694","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","3.4 Стена ЮЗ","1189.6303937","0.0","-40.354331","-73.857993","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.6 Стена З","1189.6302651","190.826774","0.0","-70.671695","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","3.6 Стена З","1189.6302651","215.433073","0.0","-70.671695","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131875","245.830343","-235.23622","5.905512","5.905512","1.968504","16.732284","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131875","245.830343","-13.779528","5.905512","5.905512","1.968504","16.732284","Color C03",
"150x50","1","150x50","","-","3.4 Стена ЮЗ","1315.8244817","0.0","-224.724265","14.606299","5.905512","1.968504","113.188976","Color C03",
"150x50","1","150x50","","-","3.1 Стена СЗ","320.3746649","236.220474","-130.905512","-9.217669","5.905512","1.968504","27.559055","Color C03",
"150x50","1","150x50","","-","3.1 Стена СЗ","1189.6303937","236.220474","-38.385827","-73.857992","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.4 Стена ЮЗ","1189.6303937","0.0","-15.748031","-73.857993","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.4 Стена ЮЗ","1189.6303937","0.0","-64.96063","-73.857993","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.2 Стена СВ","1453.1279062","236.220474","-45.755568","118.937008","5.905512","1.968504","125","Color C03",
"150x50","1","150x50","","-","3.5 Стена В","1189.6302651","141.732284","-269.685039","-70.671695","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131875","245.830343","-161.417323","5.905512","5.905512","1.968504","16.732284","Color C03",
"150x50","1","150x50","","-","3.4 Стена ЮЗ","183.0712343","0.0","-89.566929","87.606776","5.905512","1.968504","15.748032","Color C03",
"150x50","1","150x50","","-","3.4 Стена ЮЗ","320.374657","0.0","-89.566929","-9.21767","5.905512","1.968504","27.559055","Color C03",
"150x50","1","150x50","","-","3.3 Стена ЮВ","1189.6303937","0.0","-163.385827","-73.857993","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.6 Стена З","1189.6302651","18.582679","0.0","-70.671695","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","3.4 Стена ЮЗ","457.6781253","5.905512","-71.664416","116.968504","5.905512","1.968504","39.370079","Color C03",
"150x50","1","150x50","","-","3.6 Стена З","1189.6302651","43.188978","0.0","-70.671695","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","3.1 Стена СЗ","411.9102726","236.220474","-83.542412","44.133858","5.905512","1.968504","35.433071","Color C03",
"150x50","1","150x50","","-","3.1 Стена СЗ","1750.6185952","236.220474","95.747431","118.937008","5.905512","1.968504","150.590551","Color C03",
"150x50","1","150x50","","-","3.2 Стена СВ","1189.6303937","236.220474","-210.629921","-73.857992","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.6 Стена З","1189.6302651","166.220474","0.0","-70.671695","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","3.6 Стена З","2608.7650576","-181.10236","-5.905512","116.968503","5.905512","1.968504","224.409449","Color C03",
"150x50","1","150x50","","-","3.3 Стена ЮВ","320.374657","0.0","-187.992126","-9.21767","5.905512","1.968504","27.559055","Color C03",
"150x50","1","150x50","","-","3.3 Стена ЮВ","2746.0687463","5.905512","-480.381871","116.968504","5.905512","1.968504","236.220472","Color C03",
"150x50","1","150x50","","-","3.5 Стена В","1189.6302651","117.125984","-269.685039","-70.671695","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","3.5 Стена В","2608.7650576","-181.10236","-271.653543","116.968503","5.905512","1.968504","224.409449","Color C03",
"150x50","1","150x50","","-","3.2 Стена СВ","1189.6303937","236.220474","-235.236221","-73.857992","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.3 Стена ЮВ","1189.6303937","0.0","-237.204724","-73.857993","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.5 Стена В","1189.6302651","43.307087","-269.685039","-70.671695","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","3.2 Стена СВ","1189.6303937","236.220474","-149.606299","-73.857992","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.3 Стена ЮВ","1189.6303937","0.0","-261.811024","-73.857993","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.4 Стена ЮЗ","1189.6303937","0.0","-114.173228","-73.857993","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.3 Стена ЮВ","549.2136969","0.0","-251.47101","101.220472","5.905512","1.968504","47.244094","Color C03",
"150x50","1","150x50","","-","3.6 Стена З","1189.6302651","117.007876","0.0","-70.671695","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","3.1 Стена СЗ","1189.6303937","236.220474","-112.204725","-73.857992","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.5 Стена В","1189.6302651","204.527559","-269.685039","-70.671694","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","3.1 Стена СЗ","411.9102726","236.220474","-83.542412","101.220472","5.905512","1.968504","35.433071","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131875","245.830343","-210.629921","5.905512","5.905512","1.968504","16.732284","Color C03",
"150x50","1","150x50","","-","3.3 Стена ЮВ","1601.8734674","0.0","-394.710394","118.937008","5.905512","1.968504","137.795276","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131875","245.830343","-38.385827","5.905512","5.905512","1.968504","16.732284","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131875","245.830343","-136.811024","5.905512","5.905512","1.968504","16.732284","Color C03",
"150x50","1","150x50","","-","3.3 Стена ЮВ","1189.6303937","0.0","-212.598425","-73.857993","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.3 Стена ЮВ","549.2136969","0.0","-251.47101","44.133858","5.905512","1.968504","47.244094","Color C03",
"150x50","1","150x50","","-","3.3 Стена ЮВ","183.0712343","0.0","-187.992126","87.606776","5.905512","1.968504","15.748032","Color C03",
"150x50","1","150x50","","-","3.5 Стена В","421.0637896","138.123359","-269.685039","99.251968","5.905512","1.968504","36.220472","Color C03",
"150x50","1","150x50","","-","3.5 Стена В","1189.6302651","166.338583","-269.685039","-70.671695","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","3.1 Стена СЗ","1189.6303937","236.220474","-62.992126","-73.857992","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.2 Стена СВ","1189.6303937","236.220474","-186.023622","-73.857992","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.5 Стена В","1189.6302651","18.700787","-269.685039","-70.671695","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","3.4 Стена ЮЗ","1601.8732823","0.0","-268.659809","118.937007","5.905512","1.968504","137.795276","Color C03",
"150x50","1","150x50","","-","3.3 Стена ЮВ","1189.6303937","0.0","-275.590551","-73.857993","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.3 Стена ЮВ","1887.9220771","0.0","-417.009987","14.606299","5.905512","1.968504","162.401575","Color C03",
"150x50","1","150x50","","-","3.4 Стена ЮЗ","549.2136969","0.0","-153.045813","44.133858","5.905512","1.968504","47.244094","Color C03",
"150x50","1","150x50","","-","3.4 Стена ЮЗ","549.2136969","0.0","-153.045813","101.220472","5.905512","1.968504","47.244094","Color C03",
"150x50","1","150x50","","-","3.6 Стена З","1189.6302651","67.795277","0.0","-70.671695","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","3.1 Стена СЗ","182.7386158","236.220474","-130.905512","87.63151","5.905512","1.968504","15.719419","Color C03",
"150x50","1","150x50","","-","3.6 Стена З","1189.6302651","92.401577","0.0","-70.671695","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","3.6 Стена З","1189.6302651","141.614175","0.0","-70.671695","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","3.4 Стена ЮЗ","1189.6303937","0.0","-1.968504","-73.857993","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","3.5 Стена В","1189.6302651","92.519685","-269.685039","-70.671695","5.905512","1.968504","102.333592","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131875","245.830343","-112.204724","5.905512","5.905512","1.968504","16.732284","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","2746.0684843","433.070866","-1.968504","118.937008","5.905512","1.968504","236.220472","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131875","245.830343","-87.598425","5.905512","5.905512","1.968504","16.732284","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131875","245.830343","-186.023622","5.905512","5.905512","1.968504","16.732284","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","60.03937","3.116798","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","2698.9010119","427.600789","-237.204423","118.937008","5.905512","1.968504","232.163064","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","137.3034242","178.149606","7.874016","118.937008","5.905512","1.968504","11.811024","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","119.094488","-119.914397","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","137.3034242","119.094488","7.874016","118.937008","5.905512","1.968504","11.811024","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","178.149606","3.116798","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","178.149606","-144.520696","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","2698.9010119","427.600789","-212.598124","118.937008","5.905512","1.968504","232.163064","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","119.094488","-144.520696","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","2698.9010119","427.601537","-64.960329","118.937008","5.905512","1.968504","232.163064","Color C03",
"150x50","1","150x50","","-","4.3 Конек и фронтоны","3249.5143708","118.971985","234.908136","176.679409","5.905512","1.968504","279.527559","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","178.149606","-46.095499","118.937008","5.905512","1.968504","22.637795","Color C03",
"50х50","1","50х50","","-","4.2 Контр потолка","1051.6194125","182.67717","-273.353612","126.811027","1.968504","1.968504","271.385112","Color K02",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","60.03937","-95.308098","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","60.03937","-21.4892","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","119.094488","-169.126995","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","60.03937","-169.126995","118.937008","5.905512","1.968504","22.637795","Color C03",
"50х50","1","50х50","","-","4.2 Контр потолка","1051.6194125","101.1811","-273.353612","126.81102","1.968504","1.968504","271.385112","Color K02",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","60.03937","-119.914397","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","2698.9010119","427.721188","-40.354331","118.937008","5.905512","1.968504","232.163064","Color C03",
"50х50","1","50х50","","-","4.2 Контр потолка","1051.6194125","76.37795","-273.353612","126.81102","1.968504","1.968504","271.385112","Color K02",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","119.094488","-193.733295","118.937008","5.905512","1.968504","22.637795","Color C03",
"50х50","1","50х50","","-","4.2 Контр потолка","1051.6194125","51.574801","-273.353612","126.81102","1.968504","1.968504","271.385112","Color K02",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","119.094488","-70.701799","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","119.094488","3.116798","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","60.03937","-70.701799","118.937008","5.905512","1.968504","22.637795","Color C03",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","99.096797","-303.149606","119.863288","0.984252","3.937008","330.594704","Color F02",
"50х50","1","50х50","","-","4.2 Контр потолка","1051.6194125","157.87402","-273.353612","126.811027","1.968504","1.968504","271.385112","Color K02",
"200x50","1","200x50","","-","4.4 Стропила","2546.2185739","842.396991","-64.960329","111.931233","7.887364","1.968504","166.117124","Материал2",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","262.261166","-303.149606","119.853006","0.984252","3.937008","330.594704","Color F02",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","2698.9010119","427.60079","-138.779226","118.937008","5.905512","1.968504","232.163064","Color C03",
"50х50","1","50х50","","-","4.2 Контр потолка","1051.6194125","26.771651","-273.353612","126.81102","1.968504","1.968504","271.385112","Color K02",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","249.46589","-303.149606","119.85406","0.984252","3.937008","330.594704","Color F02",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","235.686363","-303.149606","119.855194","0.984252","3.937008","330.594704","Color F02",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","60.03937","-144.520696","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","2723.1845801","236.220472","7.152783","118.937008","5.905512","1.968504","234.251968","Color C03",
"150x50","1","150x50","","-","3.1 Стена СЗ","1189.6303937","236.220474","-87.598425","-73.857992","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","119.094488","-46.095499","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","119.094488","-21.4892","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","178.149606","-169.126995","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","2698.9010119","427.600789","-163.385526","118.937008","5.905512","1.968504","232.163064","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","2698.9010119","427.601537","-89.566628","118.937008","5.905512","1.968504","232.163064","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","60.03937","-46.095499","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","119.094488","-95.308098","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","178.149606","-193.733295","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","178.149606","-119.914397","118.937008","5.905512","1.968504","22.637795","Color C03",
"50х50","1","50х50","","-","4.2 Контр потолка","1051.6194125","133.07087","-273.353612","126.811027","1.968504","1.968504","271.385112","Color K02",
"150x50","1","150x50","","-","3.2 Стена СВ","475.8521172","230.314962","-211.415996","116.939892","6.140016","1.968504","39.370079","Color C03",
"150x50","1","150x50","","-","3.2 Стена СВ","1189.6303937","236.220474","-161.417323","-73.857992","5.905512","1.968504","102.333593","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","434.7941768","236.220472","29.199475","118.937008","5.905512","1.968504","37.401575","Color C03",
"100x50","1","100x50","","-","4.2 Контр потолка","2164.2629895","230.314965","-277.290612","126.811027","3.937008","1.968504","279.259116","Color C02",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","2698.9010119","427.600789","-187.991825","118.937008","5.905512","1.968504","232.163064","Color C03",
"100x50","1","100x50","","-","4.2 Контр потолка","2164.2630501","-1.968502","-277.29062","126.811024","3.937008","1.968504","279.259124","Color C02",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","60.03937","-193.733295","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","137.3034242","60.03937","7.874016","118.937008","5.905512","1.968504","11.811024","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","178.149606","-70.701799","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","2698.9010119","427.600813","-114.172927","118.937008","5.905512","1.968504","232.163064","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","2746.0684843","433.070868","-275.590551","118.937008","5.905512","1.968504","236.220472","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","178.149606","-21.4892","118.937008","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","263.1648964","178.149606","-95.308098","118.937008","5.905512","1.968504","22.637795","Color C03",
"50х50","1","50х50","","-","4.2 Контр потолка","1051.6194125","207.480319","-273.353612","126.811027","1.968504","1.968504","271.385112","Color K02",
"100x50","1","100x50","","-","3.1 Стена СЗ","175.4433069","232.283467","-87.598425","20.511811","3.937008","1.968504","22.637795","Color C02",
"150x50","1","150x50","","-","4.1 Перекрытие потолка","2698.9010119","427.721188","-15.748031","118.937008","5.905512","1.968504","232.163064","Color C03",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","111.670615","-303.149606","119.865403","0.984252","3.937008","330.594704","Color F02",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","139.22967","-303.149606","119.863135","0.984252","3.937008","330.594704","Color F02",
"25x100","1","25x100","","-","4.5 Обрешетка стропил","1281.0570391","153.009197","-303.149606","119.862","0.984252","3.937008","330.594704","Color F02",
"150x50","1","150x50","","-","2.1 Обвязка","2654.5328675","-186.351706","-1.968504","0.0","5.905512","1.968504","228.346457","Color C03",
"150x50","1","150x50","","-","2.1 Обвязка","2700.3006749","-191.60105","0.0","0.0","5.905512","1.968504","232.283465","Color C03",
"150x50","1","150x50","","-","2.1 Обвязка","2654.5328675","-186.351706","-271.653543","0.0","5.905512","1.968504","228.346457","Color C03",
"150x50","1","150x50","","-","2.1 Обвязка","2700.3006749","-191.60105","-273.622047","0.0","5.905512","1.968504","232.283465","Color C03",
"150x50","1","150x50","","-","2.1 Обвязка","2700.3006749","-191.60105","-91.850394","0.0","5.905512","1.968504","232.283465","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","194.5131812","30.279161","-235.23622","5.905512","5.905512","1.968504","16.732283","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","231.21604","-235.23622","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","231.216035","-186.023622","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","231.216035","-136.811024","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","231.216035","-87.598425","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","206.609735","-87.598425","5.905512","5.905512","1.968504","22.637795","Color C03",
"150x50","1","150x50","","-","2.5 Лаги пола","263.1648967","108.184538","-186.023622","5.905512","5.905512","1.968504","22.637795","Color C03",
